"ID";"Type";"SKU";"Name";"Published";"Is featured?";"Visibility in catalog";"Short description";"Description";"Date sale price starts";"Date sale price ends";"Tax status";"Tax class";"In stock?";"Stock";"Low stock amount";"Backorders allowed?";"Sold individually?";"Weight (unit)";"Length (unit)";"Width (unit)";"Height (unit)";"Allow customer reviews?";"Purchase Note";"Sale price";"Regular price";"Categories";"Tags";"Shipping class";"Images";"Download limit";"Download expiry days";"Parent";"Grouped products";"Upsells";"Cross-sells";"External URL";"Button text";"Position";"Attribute 1 visible";"Attribute 1 global";"Attribute 1 name";"Attribute 1 value(s)";"Attribute 2 visible";"Attribute 2 global";"Attribute 2 name";"Attribute 2 value(s)";"Attribute 3 visible";"Attribute 3 global";"Attribute 3 name";"Attribute 3 value(s)";"Attribute 4 visible";"Attribute 4 global";"Attribute 4 name";"Attribute 4 value(s)";"Attribute 5 visible";"Attribute 5 global";"Attribute 5 name";"Attribute 5 value(s)";"Attribute 6 visible";"Attribute 6 global";"Attribute 6 name";"Attribute 6 value(s)";"Attribute 7 visible";"Attribute 7 global";"Attribute 7 name";"Attribute 7 value(s)";"Attribute 8 visible";"Attribute 8 global";"Attribute 8 name";"Attribute 8 value(s)";"Attribute 9 visible";"Attribute 9 global";"Attribute 9 name";"Attribute 9 value(s)";"Attribute 10 visible";"Attribute 10 global";"Attribute 10 name";"Attribute 10 value(s)";"Attribute 11 visible";"Attribute 11 global";"Attribute 11 name";"Attribute 11 value(s)";"Attribute 12 visible";"Attribute 12 global";"Attribute 12 name";"Attribute 12 value(s)";"Attribute 13 visible";"Attribute 13 global";"Attribute 13 name";"Attribute 13 value(s)";"Attribute 14 visible";"Attribute 14 global";"Attribute 14 name";"Attribute 14 value(s)";"Attribute 15 visible";"Attribute 15 global";"Attribute 15 name";"Attribute 15 value(s)";"Attribute 16 visible";"Attribute 16 global";"Attribute 16 name";"Attribute 16 value(s)";"Attribute 17 visible";"Attribute 17 global";"Attribute 17 name";"Attribute 17 value(s)";"Attribute 18 visible";"Attribute 18 global";"Attribute 18 name";"Attribute 18 value(s)";"Attribute 19 visible";"Attribute 19 global";"Attribute 19 name";"Attribute 19 value(s)";"Attribute 20 visible";"Attribute 20 global";"Attribute 20 name";"Attribute 20 value(s)";"Attribute 21 visible";"Attribute 21 global";"Attribute 21 name";"Attribute 21 value(s)";"Attribute 22 visible";"Attribute 22 global";"Attribute 22 name";"Attribute 22 value(s)";"Attribute 23 visible";"Attribute 23 global";"Attribute 23 name";"Attribute 23 value(s)";"Attribute 24 visible";"Attribute 24 global";"Attribute 24 name";"Attribute 24 value(s)";"Attribute 25 visible";"Attribute 25 global";"Attribute 25 name";"Attribute 25 value(s)";"Attribute 26 visible";"Attribute 26 global";"Attribute 26 name";"Attribute 26 value(s)";"Attribute 27 visible";"Attribute 27 global";"Attribute 27 name";"Attribute 27 value(s)";"Attribute 28 visible";"Attribute 28 global";"Attribute 28 name";"Attribute 28 value(s)";"Attribute 29 visible";"Attribute 29 global";"Attribute 29 name";"Attribute 29 value(s)";"Attribute 30 visible";"Attribute 30 global";"Attribute 30 name";"Attribute 30 value(s)";"Attribute 31 visible";"Attribute 31 global";"Attribute 31 name";"Attribute 31 value(s)";"Attribute 32 visible";"Attribute 32 global";"Attribute 32 name";"Attribute 32 value(s)";"Attribute 33 visible";"Attribute 33 global";"Attribute 33 name";"Attribute 33 value(s)";"Attribute 34 visible";"Attribute 34 global";"Attribute 34 name";"Attribute 34 value(s)"
"";"variation";10609;"2-х местный диван «Манчестер 1» (2м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;"";1530.0;1040.0;1060.0;1;"";140550.0;187400.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/manshester_1_2328_1-2328_0_140gp_.jpg";"";"";"2349";"";"";"";"";"";"";1;1;"Боковины";"съемные";"";"";"";"";1;1;"Высота (мм)";"1060 мм";1;1;"Длина (мм)";"1530 мм";1;1;"Длина спального места (мм)";"1860";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"2";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"пластик";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; флок";1;1;"Механизм трансформации";"IFAGRID";1;1;"Назначение";"в гостиную; для отдыха; модульный";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пенополиуретан эластичный";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";"";"";"";"";"";"";"";"";"";"";"";"";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие";1;1;"Подушки в комплекте";"нет";1;1;"Система комплектации";"модульная";1;1;"Стиль";"современный";1;1;"Тип";"2-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1040 мм";1;1;"Ширина спального места (мм)";"850";1;1;"Материал";"натуральная кожа";1;1;"Обивка";"140 группа";"";"";"";""
"";"variation";5886;"2-х местный диван «Манчестер 1» (2м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;"";1530.0;1040.0;1060.0;1;"";151493.0;201990.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/manchester_1_3236_150gr_2m-5a8ff263caa5d.jpg";"";"";"2349";"";"";"";"";"";"";1;1;"Боковины";"съемные";"";"";"";"";1;1;"Высота (мм)";"1060 мм";1;1;"Длина (мм)";"1530 мм";1;1;"Длина спального места (мм)";"1860";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"2";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"пластик";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; флок";1;1;"Механизм трансформации";"IFAGRID";1;1;"Назначение";"в гостиную; для отдыха; модульный";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пенополиуретан эластичный";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";"";"";"";"";"";"";"";"";"";"";"";"";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие";1;1;"Подушки в комплекте";"нет";1;1;"Система комплектации";"модульная";1;1;"Стиль";"современный";1;1;"Тип";"2-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1040 мм";1;1;"Ширина спального места (мм)";"850";1;1;"Материал";"натуральная кожа";1;1;"Обивка";"150 группа";"";"";"";""
"";"variable";"2497";"3-х местный диван «Манчестер 1» (3м) - спецпредложение";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;133.0;2050.0;1040.0;1060.0;1;"";"";"";"Мягкая мебель > Диваны";"";"";"";"";"";"";"";"";"";"";"";"";1;1;"Боковины";"съемные";1;1;"Вес";"133 кг";1;1;"Высота (мм)";"1060 мм";1;1;"Длина (мм)";"2050 мм";1;1;"Длина спального места (мм)";"1880";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"3";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"пластик";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; флок";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную; для отдыха; модульный";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пенополиуретан эластичный";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";1;1;"Объем";"2,260 м3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;"Подлокотники";"мягкие";1;1;"Подушки в комплекте";"нет";1;1;"Система комплектации";"модульная";1;1;"Стиль";"современный";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1040 мм";1;1;"Ширина спального места (мм)";"1350";"";"";"";"";"";"";"";"";"";"";"";""
"";"variation";6129;"3-х местный диван «Манчестер 1» (3м) - спецпредложение";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;133.0;2050.0;1040.0;1060.0;1;"";"";88900.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/manchester_1_577_20gr.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6129/manchester_1_584_20gr_3M.jpg";"";"";"2497";"";"";"";"";"";"";1;1;"Боковины";"съемные";1;1;"Вес";"133 кг";1;1;"Высота (мм)";"1060 мм";1;1;"Длина (мм)";"2050 мм";1;1;"Длина спального места (мм)";"1880";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"3";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"пластик";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; флок";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную; для отдыха; модульный";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пенополиуретан эластичный";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";1;1;"Объем";"2,260 м3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;"Подлокотники";"мягкие";1;1;"Подушки в комплекте";"нет";1;1;"Система комплектации";"модульная";1;1;"Стиль";"современный";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1040 мм";1;1;"Ширина спального места (мм)";"1350";1;1;"Материал";"ткань";1;1;"Обивка";"20 группа";"";"";"";""
"";"variation";6130;"3-х местный диван «Манчестер 1» (3м) - спецпредложение";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;133.0;2050.0;1040.0;1060.0;1;"";"";138000.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/manchester_1068-4069(0)_115gr_3M-copy5b0ead655c22c.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6130/manchester_1079-4079(0)_115gr_3M-copy5b0ead82556b1.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6130/1080.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6130/2066.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6130/2160.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6130/2165.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6130/2166.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6130/3465.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6130/7342.jpg";"";"";"2497";"";"";"";"";"";"";1;1;"Боковины";"съемные";1;1;"Вес";"133 кг";1;1;"Высота (мм)";"1060 мм";1;1;"Длина (мм)";"2050 мм";1;1;"Длина спального места (мм)";"1880";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"3";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"пластик";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; флок";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную; для отдыха; модульный";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пенополиуретан эластичный";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";1;1;"Объем";"2,260 м3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;"Подлокотники";"мягкие";1;1;"Подушки в комплекте";"нет";1;1;"Система комплектации";"модульная";1;1;"Стиль";"современный";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1040 мм";1;1;"Ширина спального места (мм)";"1350";1;1;"Материал";"комбинированный";1;1;"Обивка";"115 группа";"";"";"";""
"";"variation";9159;"3-х местный диван «Манчестер 1» (3м) - спецпредложение";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;133.0;2050.0;1040.0;1060.0;1;"";"";151000.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/manchester_1068_3m.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/9159/manchester_1079.jpg";"";"";"2497";"";"";"";"";"";"";1;1;"Боковины";"съемные";1;1;"Вес";"133 кг";1;1;"Высота (мм)";"1060 мм";1;1;"Длина (мм)";"2050 мм";1;1;"Длина спального места (мм)";"1880";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"3";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"пластик";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; флок";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную; для отдыха; модульный";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пенополиуретан эластичный";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";1;1;"Объем";"2,260 м3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;"Подлокотники";"мягкие";1;1;"Подушки в комплекте";"нет";1;1;"Система комплектации";"модульная";1;1;"Стиль";"современный";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1040 мм";1;1;"Ширина спального места (мм)";"1350";1;1;"Материал";"натуральная кожа";1;1;"Обивка";"120 группа";"";"";"";""
"";"variable";"1430";"3-х местный диван «Йорк» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;143.0;2230.0;1080.0;1070.0;1;"";"";"";"Мягкая мебель > Диваны";"";"";"";"";"";"";"";"";"";"";"";"";1;1;"Боковины";"съемные";1;1;"Вес";"143 кг";1;1;"Высота (мм)";"1070 мм";1;1;"Длина (мм)";"2230 мм";1;1;"Длина спального места (мм)";"1980";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"3";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; жаккард; шенилл";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную; для отдыха";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пенополиуретан эластичный";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";1;1;"Объем";"2,565 м3";"";"";"";"";"";"";"";"";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие; съёмные";1;1;"Подушки в комплекте";"нет";"";"";"";"";1;1;"Стиль";"классика; лофт";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1080 мм";1;1;"Ширина спального места (мм)";"1350";"";"";"";"";"";"";"";"";"";"";"";""
"";"variation";11199;"3-х местный диван «Йорк» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;143.0;2230.0;1080.0;1070.0;1;"";"";0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/york_429_23gr_3M.jpg";"";"";"1430";"";"";"";"";"";"";1;1;"Боковины";"съемные";1;1;"Вес";"143 кг";1;1;"Высота (мм)";"1070 мм";1;1;"Длина (мм)";"2230 мм";1;1;"Длина спального места (мм)";"1980";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"3";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; жаккард; шенилл";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную; для отдыха";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пенополиуретан эластичный";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";1;1;"Объем";"2,565 м3";"";"";"";"";"";"";"";"";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие; съёмные";1;1;"Подушки в комплекте";"нет";"";"";"";"";1;1;"Стиль";"классика; лофт";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1080 мм";1;1;"Ширина спального места (мм)";"1350";1;1;"Материал";"ткань";1;1;"Обивка";"23 группа";"";"";"";""
"";"variation";4416;"3-х местный диван «Йорк» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;143.0;2230.0;1080.0;1070.0;1;"";211328.0;281770.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/york_2024_140gr_3M5a8e5bffc828c.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/4416/york_3051_140gr_3M5d146c5724326.jpg";"";"";"1430";"";"";"";"";"";"";1;1;"Боковины";"съемные";1;1;"Вес";"143 кг";1;1;"Высота (мм)";"1070 мм";1;1;"Длина (мм)";"2230 мм";1;1;"Длина спального места (мм)";"1980";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"3";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; жаккард; шенилл";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную; для отдыха";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пенополиуретан эластичный";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";1;1;"Объем";"2,565 м3";"";"";"";"";"";"";"";"";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие; съёмные";1;1;"Подушки в комплекте";"нет";"";"";"";"";1;1;"Стиль";"классика; лофт";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1080 мм";1;1;"Ширина спального места (мм)";"1350";1;1;"Материал";"натуральная кожа";1;1;"Обивка";"140 группа";"";"";"";""
"";"variation";4417;"3-х местный диван «Йорк» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;143.0;2230.0;1080.0;1070.0;1;"";132383.0;176510.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/york_31234-31234(0)_25gr5a8e5bed2c553.jpg";"";"";"1430";"";"";"";"";"";"";1;1;"Боковины";"съемные";1;1;"Вес";"143 кг";1;1;"Высота (мм)";"1070 мм";1;1;"Длина (мм)";"2230 мм";1;1;"Длина спального места (мм)";"1980";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"3";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; жаккард; шенилл";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную; для отдыха";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пенополиуретан эластичный";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";1;1;"Объем";"2,565 м3";"";"";"";"";"";"";"";"";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие; съёмные";1;1;"Подушки в комплекте";"нет";"";"";"";"";1;1;"Стиль";"классика; лофт";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1080 мм";1;1;"Ширина спального места (мм)";"1350";1;1;"Материал";"ткань";1;1;"Обивка";"25 группа";"";"";"";""
"";"variation";5877;"3-х местный диван «Йорк» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;143.0;2230.0;1080.0;1070.0;1;"";128558.0;171410.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/york_172-172_24gr5a8e5be17c8a6.jpg";"";"";"1430";"";"";"";"";"";"";1;1;"Боковины";"съемные";1;1;"Вес";"143 кг";1;1;"Высота (мм)";"1070 мм";1;1;"Длина (мм)";"2230 мм";1;1;"Длина спального места (мм)";"1980";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"3";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; жаккард; шенилл";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную; для отдыха";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пенополиуретан эластичный";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";1;1;"Объем";"2,565 м3";"";"";"";"";"";"";"";"";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие; съёмные";1;1;"Подушки в комплекте";"нет";"";"";"";"";1;1;"Стиль";"классика; лофт";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1080 мм";1;1;"Ширина спального места (мм)";"1350";1;1;"Материал";"ткань";1;1;"Обивка";"24 группа";"";"";"";""
"";"variation";5878;"3-х местный диван «Йорк» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;143.0;2230.0;1080.0;1070.0;1;"";190830.0;254440.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/york_2009_120gr_3M5a8e5c20dd351.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/5878/york_2005_120gr_3M5a8e5c3721068.jpg";"";"";"1430";"";"";"";"";"";"";1;1;"Боковины";"съемные";1;1;"Вес";"143 кг";1;1;"Высота (мм)";"1070 мм";1;1;"Длина (мм)";"2230 мм";1;1;"Длина спального места (мм)";"1980";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"3";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; жаккард; шенилл";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную; для отдыха";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пенополиуретан эластичный";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";1;1;"Объем";"2,565 м3";"";"";"";"";"";"";"";"";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие; съёмные";1;1;"Подушки в комплекте";"нет";"";"";"";"";1;1;"Стиль";"классика; лофт";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1080 мм";1;1;"Ширина спального места (мм)";"1350";1;1;"Материал";"натуральная кожа";1;1;"Обивка";"120 группа";"";"";"";""
"";"variation";5879;"3-х местный диван «Йорк» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;143.0;2230.0;1080.0;1070.0;1;"";227280.0;303040.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/york_3236_150gr_3M5a8e5c4f6d061.jpg";"";"";"1430";"";"";"";"";"";"";1;1;"Боковины";"съемные";1;1;"Вес";"143 кг";1;1;"Высота (мм)";"1070 мм";1;1;"Длина (мм)";"2230 мм";1;1;"Длина спального места (мм)";"1980";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"3";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; жаккард; шенилл";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную; для отдыха";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пенополиуретан эластичный";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";1;1;"Объем";"2,565 м3";"";"";"";"";"";"";"";"";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие; съёмные";1;1;"Подушки в комплекте";"нет";"";"";"";"";1;1;"Стиль";"классика; лофт";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1080 мм";1;1;"Ширина спального места (мм)";"1350";1;1;"Материал";"натуральная кожа";1;1;"Обивка";"150 группа";"";"";"";""
"";"variation";7336;"3-х местный диван «Йорк» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;143.0;2230.0;1080.0;1070.0;1;"";136208.0;181610.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/york_857_26gr5d146bbe8b7c9.jpg";"";"";"1430";"";"";"";"";"";"";1;1;"Боковины";"съемные";1;1;"Вес";"143 кг";1;1;"Высота (мм)";"1070 мм";1;1;"Длина (мм)";"2230 мм";1;1;"Длина спального места (мм)";"1980";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"3";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; жаккард; шенилл";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную; для отдыха";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пенополиуретан эластичный";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";1;1;"Объем";"2,565 м3";"";"";"";"";"";"";"";"";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие; съёмные";1;1;"Подушки в комплекте";"нет";"";"";"";"";1;1;"Стиль";"классика; лофт";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1080 мм";1;1;"Ширина спального места (мм)";"1350";1;1;"Материал";"ткань";1;1;"Обивка";"26 группа";"";"";"";""
